id,delFlag,deletedOn,version,bankName,branchName,sortCode
1316,N,,0,KeystoneBankLtd.,AkureBranch,82180744
1317,N,,0,KeystoneBankLtd.,CalabarBranch,82070760
1318,N,,0,KeystoneBankLtd.,DamaturuBranch,82060770
1319,N,,0,KeystoneBankLtd.,DutseBranch,82260787
1320,N,,0,KeystoneBankLtd.,EnuguBranch,82250797
1321,N,,0,KeystoneBankLtd.,JalingoBranch,82300809
1322,N,,0,KeystoneBankLtd.,LafiaBranch,82200815
1323,N,,0,KeystoneBankLtd.,OshogboBranch,82290825
1324,N,,0,KeystoneBankLtd.,Owerri2Branch,82010830
1325,N,,0,KeystoneBankLtd.,SulejaBranch,82160845
1326,N,,0,KeystoneBankLtd.,Uyo2Branch,82010856
1327,N,,0,KeystoneBankLtd.,Yenegoa2Branch,82210863
1328,N,,0,KeystoneBankLtd.,BidaBranch,82160874
1329,N,,0,KeystoneBankLtd.,DauraBranch,82130888
1330,N,,0,KeystoneBankLtd.,IKareBranch,82180906
1331,N,,0,KeystoneBankLtd.,KokoBranch,82160939
1332,N,,0,KeystoneBankLtd.,MakarfiBranch,82110947
1333,N,,0,KeystoneBankLtd.,MalumfashiBranch,82130956
1334,N,,0,KeystoneBankLtd.,NewBussaBranch,82160968
1335,N,,0,KeystoneBankLtd.,OttaBranch,82150978
1336,N,,0,KeystoneBankLtd.,LokojaBranch,82281009
1337,N,,0,KeystoneBankLtd.,IbusaBranch,82241010
1338,N,,0,KeystoneBankLtd.,ASOKOROBranch,82081021
1339,N,,0,KeystoneBankLtd.,WuseMarketBranch,82081034
1340,N,,0,KeystoneBankLtd.,NATIONALASSEMBLY,82081047
1341,N,,0,KeystoneBankLtd.,MaitamaBranch,82081050
1342,N,,0,KeystoneBankLtd.,NnewiBranch,82021065
1343,N,,0,KeystoneBankLtd.,IBBWayMaitama-2Branch,82081076
1344,N,,0,KeystoneBankLtd.,BoriCampBranch,82211082
1345,N,,0,KeystoneBankLtd.,AbujaBranch5,82081092
1346,N,,0,KeystoneBankLtd.,OKPARAAVENUEBRANCH,82251107
1347,N,,0,KeystoneBankLtd.,Ibadan2(IwoRoad)Branch,82191115
1348,N,,0,KeystoneBankLtd.,AirportRoadBranch,82151126
1349,N,,0,KeystoneBankLtd.,Onitsha3Branch,82201131
1350,N,,0,KeystoneBankLtd.,FuntuaBranch,82131146
1351,N,,0,KeystoneBankLtd.,BeninBranch3,82241159
1352,N,,0,KeystoneBankLtd.,ZariaBranch,82111166
1353,N,,0,KeystoneBankLtd.,Opebibranch,82151171
1354,N,,0,KeystoneBankLtd.,IKOTUNBRANCH,82151184
1355,N,,0,KeystoneBankLtd.,LawansonBranch,82151197
1356,N,,0,KeystoneBankLtd.,UTAKO,82081212
1357,N,,0,KeystoneBankLtd.,Maiduguri2Branch,82061229
1358,N,,0,KeystoneBankLtd.,OregunBranch,82151236
1359,N,,0,KeystoneBankLtd.,OBAAKRANBRANCH,82151249
1360,N,,0,KeystoneBankLtd.,Ogudubranch,82151252
1361,N,,0,KeystoneBankLtd.,AkokaBranch,82151278
1362,N,,0,KeystoneBankLtd.,KetuBranch,82151281
1363,N,,0,KeystoneBankLtd.,IkwerreRoadBranch,82151294
1364,N,,0,KeystoneBankLtd.,LekkiBranch,82151304
1365,N,,0,KeystoneBankLtd.,OgbaBranch,82151317
1366,N,,0,KeystoneBankLtd.,IkoroduBranch,82151320
1367,N,,0,KeystoneBankLtd.,Mararaba(Nyanya)Branch,82081333
1368,N,,0,KeystoneBankLtd.,NewHeavenBranch,82251346
1369,N,,0,KeystoneBankLtd.,AsaRoadBranch-(Aba),82231359
1370,N,,0,KeystoneBankLtd.,WTCRoadBranch-(Katsina),82131362
1371,N,,0,KeystoneBankLtd.,BodijaBranch,82191375
1372,N,,0,KeystoneBankLtd.,NNPCBranch-(Abuja),82081388
1373,N,,0,KeystoneBankLtd.,3BPointRoadBranch-(Apapa),82151391
1374,N,,0,KeystoneBankLtd.,AdeolaHopewellBranch,82151401
1375,N,,0,KeystoneBankLtd.,Akowonjo-(Lagos)Branch,82151414
1376,N,,0,KeystoneBankLtd.,AbuleEgba-(Lagos)Branch,82151427
1377,N,,0,KeystoneBankLtd.,Palmgrove-(Lagos)Branch,82151430
1378,N,,0,KeystoneBankLtd.,YakubuGowonWay-(Jos)Branch,82221443
1379,N,,0,KeystoneBankLtd.,UgbowoRoad(Benin)Branch,82241469
1380,N,,0,KeystoneBankLtd.,SagamuBranch,82171494
1381,N,,0,KeystoneBankLtd.,AggreyRoad(PH)Branch,82211503
1382,N,,0,KeystoneBankLtd.,UghelliBranch,82241531
1383,N,,0,KeystoneBankLtd.,AssumptaAvenue(Owerri),82101545
1384,N,,0,KeystoneBankLtd.,NsukkaBranch,82251550
1385,N,,0,KeystoneBankLtd.,OkigweBranch,82101561
1386,N,,0,KeystoneBankLtd.,KanoRoad(KadunaBranch),82111580
1387,N,,0,KeystoneBankLtd.,SabonTasha(Kaduna),82111577
1388,N,,0,KeystoneBankLtd.,AirportRoad(Warri)Branch,82241641
1389,N,,0,KeystoneBankLtd.,DennisOsadebayWay(Asaba)Branch,82091642
1390,N,,0,KeystoneBankLtd.,Saminaka(Kaduna)Branch,82111658
1391,N,,0,KeystoneBankLtd.,Kwale(Delta)Branch,82241669
1392,N,,0,KeystoneBankLtd.,Kubwa(Abuja)Branch,82081678
1393,N,,0,KeystoneBankLtd.,Keffi(Nasarawa)Branch,82081681
1394,N,,0,KeystoneBankLtd.,Gwagwalada(Abuja)Branch,82081694
1395,N,,0,KeystoneBankLtd.,Ajah(Lagos)Branch,82151702
1396,N,,0,KeystoneBankLtd.,Gwarimpa(Abuja)Branch,82081717
1397,N,,0,KeystoneBankLtd.,Kirikiri(Apapa)Branch,82151728
1398,N,,0,KeystoneBankLtd.,Ijesha(Surulere)Branch,82151744
1399,N,,0,KeystoneBankLtd.,AwolowoRd(2)IkejaBranch,82151786
1400,N,,0,KeystoneBankLtd.,ComputerVillage(Ikeja)Branch,82151799
1401,N,,0,KeystoneBankLtd.,SapeleBranch,82241816
1402,N,,0,KeystoneBankLtd.,IkotEkpeneBranch,82011826
1403,N,,0,KeystoneBankLtd.,AgegeMotorRD-MushinBranch,82151906
1404,N,,0,KeystoneBankLtd.,IjuBranch,82151838
1405,N,,0,KeystoneBankLtd.,Igarra(Edo)Branch,82241861
1406,N,,0,KeystoneBankLtd.,EketBranch,82011884
1407,N,,0,KeystoneBankLtd.,AlabaBranch,82151919
1408,N,,0,KeystoneBankLtd.,AhamduBelloWay(Ilorin)Branch,82141929
1409,N,,0,KeystoneBankLtd.,MbaiseBranch,82101930
1410,N,,0,KeystoneBankLtd.,AhmaduBelloWay(FCT)Branch,82081940
1411,N,,0,KeystoneBankLtd.,EbuteMettaBranch,82151966
1412,N,,0,KeystoneBankLtd.,AzareBranch,82031990
1413,N,,0,KeystoneBankLtd.,IkpobaHill,BeninBranch,82242035
1414,N,,0,KeystoneBankLtd.,Yankaba,HadeijaBranch,82122058
1415,N,,0,KeystoneBankLtd.,PotiskumBranch,82062082
1416,N,,0,KeystoneBankLtd.,Onne,Rivers,82212117
1417,N,,0,KeystoneBankLtd.,EPE,82152138
1418,N,,0,KeystoneBankLtd.,AHMADUBELLOWAYVI,82152141
1419,N,,0,KeystoneBankLtd.,UNIUYO,82012155
1420,N,,0,KeystoneBankLtd.,AKAROADUYO,BRANCH,82012168
1421,N,,0,KeystoneBankLtd.,MODIBOYOLABRANCH,82042219
1422,N,,0,KeystoneBankLtd.,IKOTABRANCH,82152222
1423,N,,0,KeystoneBankLtd.,WILLOUGHBYBRANCH,82152251
1424,N,,0,KeystoneBankLtd.,HOTOROKANOBRANCH,82122317
1425,N,,0,FirstBankofNigeriaPLC,AUCHI,11045591
1426,N,,0,FirstBankofNigeriaPLC,IKOTABASI,11011279
1427,N,,0,FirstBankofNigeriaPLC,EFA,11011350
1428,N,,0,FirstBankofNigeriaPLC,ETINAN,11011486
1429,N,,0,FirstBankofNigeriaPLC,IKOTEKPENE,11011855
1430,N,,0,FirstBankofNigeriaPLC,ORON,11012757
1431,N,,0,FirstBankofNigeriaPLC,UYO,11013316
1432,N,,0,FirstBankofNigeriaPLC,UTUETIMEKPO,11013329
1433,N,,0,FirstBankofNigeriaPLC,UKAM,11013332
1434,N,,0,FirstBankofNigeriaPLC,ESSENE,11013497
1435,N,,0,FirstBankofNigeriaPLC,EKET,11014221
1436,N,,0,FirstBankofNigeriaPLC,UYOABAKROAD,11014917
1437,N,,0,FirstBankofNigeriaPLC,UYOCENTRALBUSINESSDISTRICT,11016177
1438,N,,0,FirstBankofNigeriaPLC,IKOTIKPENEMARKET,11016180
1439,N,,0,FirstBankofNigeriaPLC,UYOABAKROAD,11016193
1440,N,,0,FirstBankofNigeriaPLC,NKWELLEEZUNAKA,11022624
1441,N,,0,FirstBankofNigeriaPLC,NNEWI,11022637
1442,N,,0,FirstBankofNigeriaPLC,OGBUNIKE,11022682
1443,N,,0,FirstBankofNigeriaPLC,ONITSHA(MAIN),11022718
1444,N,,0,FirstBankofNigeriaPLC,ONITSHA(NWOBODOAV.),11022721
1445,N,,0,FirstBankofNigeriaPLC,ONITSHA(IWEKAROAD),11022734
1446,N,,0,FirstBankofNigeriaPLC,ONITSHA(BRG.HEADMRKT.),11022747
1447,N,,0,FirstBankofNigeriaPLC,ONITSHA(WILLIAMST.),11022831
1448,N,,0,FirstBankofNigeriaPLC,OTUOCHA,11022844
1449,N,,0,FirstBankofNigeriaPLC,NKPOR,11022996
1450,N,,0,FirstBankofNigeriaPLC,AWKA,11023267
1451,N,,0,FirstBankofNigeriaPLC,NIMO,11023377
1452,N,,0,FirstBankofNigeriaPLC,ABBA,11023762
1453,N,,0,FirstBankofNigeriaPLC,ONITSHAOWERRIROAD,11024635
1454,N,,0,FirstBankofNigeriaPLC,UGWUAGBAOBOSI,11024651
1455,N,,0,FirstBankofNigeriaPLC,OGBARUMARKET,11024664
1456,N,,0,FirstBankofNigeriaPLC,ONITSHAUPPERNEWMKTRD,11025032
1457,N,,0,FirstBankofNigeriaPLC,OGIDIBUILDINGMATERIALMKT,11025540
1458,N,,0,FirstBankofNigeriaPLC,UNIZIK,11025605
1459,N,,0,FirstBankofNigeriaPLC,IHIALA,11025650
1460,N,,0,FirstBankofNigeriaPLC,NNEWIBANKROAD,11025838
1461,N,,0,FirstBankofNigeriaPLC,ONITSHAELECTRONICMARKET,11026073
1462,N,,0,FirstBankofNigeriaPLC,AWKAAROWA,11026251
1463,N,,0,FirstBankofNigeriaPLC,BAUCHI,11031149
1464,N,,0,FirstBankofNigeriaPLC,BAUCHICENTALMARKET,11031149
1465,N,,0,FirstBankofNigeriaPLC,DARAZO,11031314
1466,N,,0,FirstBankofNigeriaPLC,GOMBE,11031628
1467,N,,0,FirstBankofNigeriaPLC,GAMAWA,11032070
1468,N,,0,FirstBankofNigeriaPLC,KALTUNGO,11032148
1469,N,,0,FirstBankofNigeriaPLC,KATAGUMAGENCY,11032177
1470,N,,0,FirstBankofNigeriaPLC,TORO,11033202
1471,N,,0,FirstBankofNigeriaPLC,TAFAWABALEWA,11033215
1472,N,,0,FirstBankofNigeriaPLC,YANA,11033613
1473,N,,0,FirstBankofNigeriaPLC,AZARE,11033655
1474,N,,0,FirstBankofNigeriaPLC,BURRA,11033697
1475,N,,0,FirstBankofNigeriaPLC,GOMBEMARKET,11036306
1476,N,,0,FirstBankofNigeriaPLC,BENINKINGSQUARE,11041100
1477,N,,0,FirstBankofNigeriaPLC,BENINMISSIONROAD,11041113
1478,N,,0,FirstBankofNigeriaPLC,EKPOMA,11041469
1479,N,,0,FirstBankofNigeriaPLC,SABONGIDA-ORA,11043098
1480,N,,0,FirstBankofNigeriaPLC,BENINOREGBENI2,11043535
1481,N,,0,FirstBankofNigeriaPLC,AGBEDE,11043551
1482,N,,0,FirstBankofNigeriaPLC,BENINUGBOWO,11044042
1483,N,,0,FirstBankofNigeriaPLC,BENINSILUKOROAD,11044181
1484,N,,0,FirstBankofNigeriaPLC,BENINAKPAKPAVA,11044437
1485,N,,0,FirstBankofNigeriaPLC,UROMIBRANCH,11044440
1486,N,,0,FirstBankofNigeriaPLC,BENINSAPELEROAD,11044505
1487,N,,0,FirstBankofNigeriaPLC,BENINSAKPONBA,11044518
2182,N,,0,UNITEDBANKFORAFRICAPLC,UBA-DUTSEB.O.,33263128
2183,N,,0,UNITEDBANKFORAFRICAPLC,UBA-MALLAMMADURI,33260684
2184,N,,0,UNITEDBANKFORAFRICAPLC,UBA-HADEJIA,33261269
2185,N,,0,UNITEDBANKFORAFRICAPLC,UBA-DUTSE,33262637
2186,N,,0,UNITEDBANKFORAFRICAPLC,UBA-KADUNAB.O.,33112745
2187,N,,0,UNITEDBANKFORAFRICAPLC,UBA-ZARIAB.O.,33112910
2188,N,,0,UNITEDBANKFORAFRICAPLC,UBA-NNPCKADUNA,33113142
2189,N,,0,UNITEDBANKFORAFRICAPLC,UBA4,ALIAKILUROAD,33110019
2190,N,,0,UNITEDBANKFORAFRICAPLC,UBA-ZONKWA,33110585
2191,N,,0,UNITEDBANKFORAFRICAPLC,UBA-KADUNANORTH,33110624
2192,N,,0,UNITEDBANKFORAFRICAPLC,UBA-KADUNASOUTH,33110640
2193,N,,0,UNITEDBANKFORAFRICAPLC,UBA-ZARIA,33110653
2194,N,,0,UNITEDBANKFORAFRICAPLC,UBA-TUNDUNWADA,33111539
2195,N,,0,UNITEDBANKFORAFRICAPLC,UBA-KAFANCHAN,33111953
2196,N,,0,UNITEDBANKFORAFRICAPLC,UBA-SAMARU,33112033
2197,N,,0,UNITEDBANKFORAFRICAPLC,UBA-KADUNAORI-AKPATA,33112567
2198,N,,0,UNITEDBANKFORAFRICAPLC,UBA-KADUNA-NNPC,33112651
2199,N,,0,UNITEDBANKFORAFRICAPLC,UBA-KADUNAMOGADISHULAYOUT,33111966
2200,N,,0,UNITEDBANKFORAFRICAPLC,UBA-KADUNABYEPASS,33111979
2201,N,,0,UNITEDBANKFORAFRICAPLC,UBA-KANOB.O.,33122696
2202,N,,0,UNITEDBANKFORAFRICAPLC,UBA-KANTINKWARI,33123158
2203,N,,0,UNITEDBANKFORAFRICAPLC,UBA-KANO3B.O,33123556
2204,N,,0,UNITEDBANKFORAFRICAPLC,UBA13B,POSTOFFICE,ROADNI,33120012
2205,N,,0,UNITEDBANKFORAFRICAPLC,UBA-KANOMAIN,33120601
2206,N,,0,UNITEDBANKFORAFRICAPLC,UBA-DOWAKINTOFA,33120614
2207,N,,0,UNITEDBANKFORAFRICAPLC,UBA-RANO,33120630
2208,N,,0,UNITEDBANKFORAFRICAPLC,UBA-BAYEROUNIVERSITY,33120669
2209,N,,0,UNITEDBANKFORAFRICAPLC,UBA-KANOSHARADA,33121367
2210,N,,0,UNITEDBANKFORAFRICAPLC,UBA-KANOWAJE,33121370
2211,N,,0,UNITEDBANKFORAFRICAPLC,UBA-KANOAIRPORTBRANCH,33121697
2212,N,,0,UNITEDBANKFORAFRICAPLC,UBA-ADOBAYEROROAD,33122243
2213,N,,0,UNITEDBANKFORAFRICAPLC,KANO-BELLOROAD,33122256
2214,N,,0,UNITEDBANKFORAFRICAPLC,UBA-KANO,33333126
2215,N,,0,UNITEDBANKFORAFRICAPLC,UBA-KANO,33122272
2216,N,,0,UNITEDBANKFORAFRICAPLC,UBA-HOTORO,33122269
2217,N,,0,UNITEDBANKFORAFRICAPLC,1B,NIGERSTREET,33122285
2218,N,,0,UNITEDBANKFORAFRICAPLC,UBA-KATSINAB.O,33133009
2219,N,,0,UNITEDBANKFORAFRICAPLC,UBA-FUNTUAB.O.,33133096
2220,N,,0,UNITEDBANKFORAFRICAPLC,UBA-BAKORI,33130183
2221,N,,0,UNITEDBANKFORAFRICAPLC,UBA-FUNTUA,33130549
2222,N,,0,UNITEDBANKFORAFRICAPLC,UBA-KATSINA,33131250
2223,N,,0,UNITEDBANKFORAFRICAPLC,UBA-DUTSINMA,33131548
2224,N,,0,UNITEDBANKFORAFRICAPLC,UBA-FUNTUASCOFREMEDIALST,33132576
2225,N,,0,UNITEDBANKFORAFRICAPLC,KATSINACASHAGENCY,33131551
2226,N,,0,UNITEDBANKFORAFRICAPLC,UBA-BIRNINB.O.,33272957
2227,N,,0,UNITEDBANKFORAFRICAPLC,UBA-ARGUNGU,33270742
2228,N,,0,UNITEDBANKFORAFRICAPLC,UBA-KANGIWA,33271288
2229,N,,0,UNITEDBANKFORAFRICAPLC,UBA-GWANDU,33271550
2230,N,,0,UNITEDBANKFORAFRICAPLC,UBA-LOKOJAB.O.,33283247
2231,N,,0,UNITEDBANKFORAFRICAPLC,UBA1,OLDKABBAROAD,ADANKO,33280017
2232,N,,0,UNITEDBANKFORAFRICAPLC,UBA-IDAH,33281126
2233,N,,0,UNITEDBANKFORAFRICAPLC,UBA-AJAOKUTA,33281391
2234,N,,0,UNITEDBANKFORAFRICAPLC,UBA-ODO-ERE,33281469
2235,N,,0,UNITEDBANKFORAFRICAPLC,UBA-LOKOJAM/MROAD,33281472
2236,N,,0,UNITEDBANKFORAFRICAPLC,UBA-NIAMCOB.O,33281485
2237,N,,0,UNITEDBANKFORAFRICAPLC,OBAJANABUSINESSOFFICE,33281498
2238,N,,0,UNITEDBANKFORAFRICAPLC,UBA-OKENE,33281508
2239,N,,0,UNITEDBANKFORAFRICAPLC,UBA-ANKPA,33281511
2240,N,,0,UNITEDBANKFORAFRICAPLC,UBA-ANYINGBA,33281524
2241,N,,0,UNITEDBANKFORAFRICAPLC,UBA-KABBAB.O,33281537
2242,N,,0,UNITEDBANKFORAFRICAPLC,UBA-ILORINB.O.,33143196
2243,N,,0,UNITEDBANKFORAFRICAPLC,UBA-AFON,33140377
2244,N,,0,UNITEDBANKFORAFRICAPLC,UBA-ILORIN,33140490
2245,N,,0,UNITEDBANKFORAFRICAPLC,UBA-OKE-ODE,33141062
2246,N,,0,UNITEDBANKFORAFRICAPLC,UBA-OBBOAYEGUNLE,33141075
2247,N,,0,UNITEDBANKFORAFRICAPLC,UBA-ESIE,33141732
2248,N,,0,UNITEDBANKFORAFRICAPLC,UBA-ILORINMAIN,33141758
2249,N,,0,UNITEDBANKFORAFRICAPLC,UBA-OJAOBAILORIN,33141745
2250,N,,0,UNITEDBANKFORAFRICAPLC,UBA-BACITA,33141790
2251,N,,0,UNITEDBANKFORAFRICAPLC,UBA-ARMTI,33141787
2252,N,,0,UNITEDBANKFORAFRICAPLC,UBA-KWARASTATESECRETARIAT,33141761
2253,N,,0,UNITEDBANKFORAFRICAPLC,UBA-UNIVERSITYOFILORIN,33141774
2254,N,,0,UNITEDBANKFORAFRICAPLC,UBA-ILORIN,33141800
2255,N,,0,UNITEDBANKFORAFRICAPLC,UBA-OFFA,33141813
2256,N,,0,UNITEDBANKFORAFRICAPLC,UBA-ABOYADEOFFICE,33152666
2257,N,,0,UNITEDBANKFORAFRICAPLC,UBA-MARINABO,33152679
2258,N,,0,UNITEDBANKFORAFRICAPLC,UBA-DALEKOB.O.,33152705
2259,N,,0,UNITEDBANKFORAFRICAPLC,UBA-APAPAB.O.,33152718
2260,N,,0,UNITEDBANKFORAFRICAPLC,UBA-IDUMOTAB.O,33152721
2261,N,,0,UNITEDBANKFORAFRICAPLC,UBA-IKEJAIB.O,33152763
2262,N,,0,UNITEDBANKFORAFRICAPLC,UBA-OSOLOB.O.,33152873
2263,N,,0,UNITEDBANKFORAFRICAPLC,UBA-MATORIB.O.,33152970
2264,N,,0,UNITEDBANKFORAFRICAPLC,UBA-AKINADESOLA,33153018
2265,N,,0,UNITEDBANKFORAFRICAPLC,OGUNLANADRIVEBO,33153746
2266,N,,0,UNITEDBANKFORAFRICAPLC,UBA-OKE-ARINB.O,33153050
2267,N,,0,UNITEDBANKFORAFRICAPLC,UBA-IDDOB.O.,33153063
2268,N,,0,UNITEDBANKFORAFRICAPLC,UBA-TRADEFAIR,33153076
2269,N,,0,UNITEDBANKFORAFRICAPLC,UBA-FESTACB.O.(OLD),33153225
2270,N,,0,UNITEDBANKFORAFRICAPLC,UBA-IBAFONB.O.,33153283
2271,N,,0,UNITEDBANKFORAFRICAPLC,UBA-EJIGBOB.O,33153322
2272,N,,0,UNITEDBANKFORAFRICAPLC,UBA-ALABAB.O.,33153335
2273,N,,0,UNITEDBANKFORAFRICAPLC,UBA-NNSB.O.,33153348
2274,N,,0,UNITEDBANKFORAFRICAPLC,UBA-APAPAIIB.O,33153351
2275,N,,0,UNITEDBANKFORAFRICAPLC,UBA-IKEJAIIB.O,33153364
2276,N,,0,UNITEDBANKFORAFRICAPLC,CTBACCOUNT,33152966
2277,N,,0,UNITEDBANKFORAFRICAPLC,UBA-INVESTMENTBANKING,33152866
2278,N,,0,UNITEDBANKFORAFRICAPLC,UBA-SURULEREB.O,33153416
2279,N,,0,UNITEDBANKFORAFRICAPLC,AKOWONJOBO,33153759
2280,N,,0,UNITEDBANKFORAFRICAPLC,UBA-EBUTEMETTA,33153458
2281,N,,0,UNITEDBANKFORAFRICAPLC,UBA-OJUELEGBAB.O,33153474
2282,N,,0,UNITEDBANKFORAFRICAPLC,UBA-LUTHB.O,33153487
2283,N,,0,UNITEDBANKFORAFRICAPLC,UBA-MATORIII,33153490
2284,N,,0,UNITEDBANKFORAFRICAPLC,UBA-FESTACII(NEW),33153500
2285,N,,0,UNITEDBANKFORAFRICAPLC,UBA-HEADOFFICEB.O,33153513
2286,N,,0,UNITEDBANKFORAFRICAPLC,UBA-BBA-TRADEFA,33153526
2287,N,,0,UNITEDBANKFORAFRICAPLC,UBA-PALMAVENUE,33153539
2288,N,,0,UNITEDBANKFORAFRICAPLC,UBA-MARYLAND,33153542
2289,N,,0,UNITEDBANKFORAFRICAPLC,UBAPLOT697,AMODUTIJANI,33150150
2290,N,,0,UNITEDBANKFORAFRICAPLC,UBA19ADEYEMOALAKIJASTREET,33150176
2291,N,,0,UNITEDBANKFORAFRICAPLC,UBA6-AGUDOSISTR.ALABA,33150189
2292,N,,0,UNITEDBANKFORAFRICAPLC,UBATASPLAZA1,WAREHOUSERD,33150192
2293,N,,0,UNITEDBANKFORAFRICAPLC,UBA28,OBUNEKOSTREET,33150202
2294,N,,0,UNITEDBANKFORAFRICAPLC,UBA13,ALLENAVENUE,33150215
2295,N,,0,UNITEDBANKFORAFRICAPLC,UBA33,ISSAWILLIAMS,33150228
2296,N,,0,UNITEDBANKFORAFRICAPLC,UBA20,BORNOWAY,33150231
2297,N,,0,UNITEDBANKFORAFRICAPLC,UBATRADE-FAIRASPMDA3,33150244
2298,N,,0,UNITEDBANKFORAFRICAPLC,UBANICKOKBESTPLAZA,BBATRA,33150257
2299,N,,0,UNITEDBANKFORAFRICAPLC,UBAGLOBALMARKETS,33153704
2300,N,,0,UNITEDBANKFORAFRICAPLC,GBAGADA-IFAKOBO,33153717
2301,N,,0,UNITEDBANKFORAFRICAPLC,OGUDUGRABO,33153762
2302,N,,0,UNITEDBANKFORAFRICAPLC,UBA-IKEJAG.R.A.,33153775
2303,N,,0,UNITEDBANKFORAFRICAPLC,UBA-GBAGADAEXPRESSWAY,33153788
2304,N,,0,UNITEDBANKFORAFRICAPLC,OJODUBUSINESSOFFICE,33153791
2305,N,,0,UNITEDBANKFORAFRICAPLC,UBA-ORILECOKER,33153607
2306,N,,0,UNITEDBANKFORAFRICAPLC,UBA-ADETOKUNBO,33153610
2307,N,,0,UNITEDBANKFORAFRICAPLC,UBA-LAWANSON,33153623
2308,N,,0,UNITEDBANKFORAFRICAPLC,UBA-IKEJA(WU)B.O,33153649
2309,N,,0,UNITEDBANKFORAFRICAPLC,UBA-ADEOLAHOPEWEL,33153665
2310,N,,0,UNITEDBANKFORAFRICAPLC,UBA-LEKKIB.O,33153678
2311,N,,0,UNITEDBANKFORAFRICAPLC,H/OCONSOLDATABASE,152666
2312,N,,0,UNITEDBANKFORAFRICAPLC,UBAPENSIONS,152679
2313,N,,0,UNITEDBANKFORAFRICAPLC,UBA-CHEVRONB.O,33153737
2314,N,,0,UNITEDBANKFORAFRICAPLC,UBA-LEKKI2B.O,33153720
2315,N,,0,UNITEDBANKFORAFRICAPLC,UBA-BABSANIMASHAUNB/O,33153681
2316,N,,0,UNITEDBANKFORAFRICAPLC,UBA-IKOTUN-IDIMURDB/O,33153694
2317,N,,0,UNITEDBANKFORAFRICAPLC,UBA-LAGOSCENTRAL,33150024
2318,N,,0,UNITEDBANKFORAFRICAPLC,UBA-LAGOSEAST,33150037
2319,N,,0,UNITEDBANKFORAFRICAPLC,UBA-WHARFRD,33150040
2320,N,,0,UNITEDBANKFORAFRICAPLC,UBA-IKEJA,33150053
2321,N,,0,UNITEDBANKFORAFRICAPLC,UBA-ILUPEJU,33150066
2322,N,,0,UNITEDBANKFORAFRICAPLC,UBA-IJORA,33150079
2323,N,,0,UNITEDBANKFORAFRICAPLC,UBA-EBUTE-METTA,33150082
2324,N,,0,UNITEDBANKFORAFRICAPLC,UBA-IDUMAGBO,33150095
2325,N,,0,UNITEDBANKFORAFRICAPLC,UBA-UNILAG,33150105
2326,N,,0,UNITEDBANKFORAFRICAPLC,UBA-IGANMU,33150118
2327,N,,0,UNITEDBANKFORAFRICAPLC,UBA-FALOMO,33150121
2328,N,,0,UNITEDBANKFORAFRICAPLC,UBA-TINUBU,33150147
2329,N,,0,UNITEDBANKFORAFRICAPLC,UBA-OREGUN,33150163
2330,N,,0,UNITEDBANKFORAFRICAPLC,UBA-APAPAW-HOUSE,33150260
2331,N,,0,UNITEDBANKFORAFRICAPLC,UBA-OTTA,33150396
2332,N,,0,UNITEDBANKFORAFRICAPLC,UBA-OBALENDE,33151308
2333,N,,0,UNITEDBANKFORAFRICAPLC,UBA-AGBARAESTATE,33151382
2334,N,,0,UNITEDBANKFORAFRICAPLC,UBA-IKORODUROAD,33151434
2335,N,,0,UNITEDBANKFORAFRICAPLC,UBA-MARINAWEST,33151502
2336,N,,0,UNITEDBANKFORAFRICAPLC,DOLPHINESTATEB/O,33153801
2337,N,,0,UNITEDBANKFORAFRICAPLC,UBA-IDOWUTAYLOR,33151939
2338,N,,0,UNITEDBANKFORAFRICAPLC,UBA-UBAHOUSE,33152048
2339,N,,0,UNITEDBANKFORAFRICAPLC,UBA-SURULERE,33152051
2340,N,,0,UNITEDBANKFORAFRICAPLC,UBA-ADEOLAODEKU,33152132
2341,N,,0,UNITEDBANKFORAFRICAPLC,UBA-AIRPORTROAD,33152174
2342,N,,0,UNITEDBANKFORAFRICAPLC,UBA-ALAUSA,33152187
2343,N,,0,UNITEDBANKFORAFRICAPLC,UBA-BREADRUIT,33152190
2344,N,,0,UNITEDBANKFORAFRICAPLC,UBA-OKEARIN,33152213
2345,N,,0,UNITEDBANKFORAFRICAPLC,UBA-ALABA,33152271
2346,N,,0,UNITEDBANKFORAFRICAPLC,UBA-IDUMOTA,33152352
2347,N,,0,UNITEDBANKFORAFRICAPLC,UBA-BBATRADEFAIR,33152378
2348,N,,0,UNITEDBANKFORAFRICAPLC,UBA-ITIREROAD,33152381
2349,N,,0,UNITEDBANKFORAFRICAPLC,UBA-IPONRISHOPPINGCOMPLEX,33152394
2350,N,,0,UNITEDBANKFORAFRICAPLC,UBA-ASPAMDATRADEFAIR,33152417
2351,N,,0,UNITEDBANKFORAFRICAPLC,UBA-OGBA,33152420
2352,N,,0,UNITEDBANKFORAFRICAPLC,UBA-IKOTAVGC,33152433
2353,N,,0,UNITEDBANKFORAFRICAPLC,UBA-IKEJACOMPUTERVILLAGE,33152446
2354,N,,0,UNITEDBANKFORAFRICAPLC,UBA-MOBILHOUSEMAROKO,33152608
2355,N,,0,UNITEDBANKFORAFRICAPLC,UBA-NAFBASEIKEJA,33152611
